file_name,gene,sex,side,magnification,img_id,feature
mam_M_R_oly_4X_104_cropped.png,mam,M,R,4X,104,"[153346.0, 3524.9637790110396, 683.1679321811024, 394.03054837139905, 1.733794333979336, 0.8169068113062014, 0.7056555151626709, 2027.0, 0.013218473256557067, 1.0, 1.5159562656876233e-17, -4.457460003739356e-18, 0.07964259884381021, -0.024317706751228848, -0.05489401215272355, -0.062328823994544535, -0.19738857905223278, 0.012769422213852912, -0.001742000835657365, 0.025847339561577278, -0.05095583894054998, -0.04160662122399632, -0.03671654894755157, -0.00013915226417634058, -0.048875637153729855, -0.024265834896875425, 0.019101090114577092, -0.0010654485153702138, -0.013087264282509965, -0.012298770768482532, -0.017111707804601414, 0.00792155277014913, 0.0024602284741655537, -0.01912598126278532, 0.005572909127529949, -0.0017730770819746413, 0.010261431236308327, -0.0057891934213084835, 0.0020549767738751233, 0.0068428573303506825, 0.011700750313596025, -0.00041513659294216876, 0.0014807275234076365, -0.0044267931362878465, 0.007821222450464231, 0.0008958367838407663, -0.0010265500458920974, 0.0035381020064937947, 0.00982405516028295, 21, 9, 0, 2366.412480458821, 112.68630859327719, 341.90663761154866, 107.53071173819829, 0.2704015755220221, 0.9668093293713552, 0.5047166940539225, 0.12283333115959987, 0.9000883979542259, 0.9182917316692668, 0.1076976249788061, 0.9872609803271734, 0.8084096137843262, 0.06904647007421126, 0.9800245488494755, 0.6825243344291885, 0.04200305192179776, 0.9954073618551728, 0.7100650424429501, 0.00979484303470583, 0.9966214304515647, 0.7015413358243812]"
samw_F_L_oly_4X_4_cropped.png,samw,F,L,4X,4,"[37356.0, 5775.430949890798, 802.434870994664, 211.91561642741053, 3.786577339237902, 0.9644978396359619, 0.27124403685712417, 2874.0, 0.07693543205910697, 1.0, 6.276510373534266e-17, 1.6996080253220646e-18, 0.28302515745862417, -0.4199607466206964, -0.5932167265785505, 0.22187084636636512, -0.0011798876620156716, 0.19385131838911884, -0.05549646438276762, -0.17745390075688247, 0.025210955270039245, 0.10060840001242224, 0.0782580375510193, -0.0027362443348406397, -0.0432964919461718, 0.0016678649850404741, 0.09754838078331533, -0.043739231973938475, -0.06705432407972911, 0.005897632681986793, -0.007801234091087952, 0.01999274251560246, 0.007166202340620439, 0.018720358473372726, -0.0149285088219665, -0.014030384335495368, -0.032912027762405614, 0.003780855879610217, 0.02277603599700755, 0.023096309266473054, -0.00217832105241037, -0.029494017987794618, -0.003862039992642639, 8.940869046927183e-05, -0.007634604801233123, 0.005666152695939133, 0.0032420764050890218, -0.0056139001809126276, 0.022094740817713513, 40, 17, 0, 3194.530229464912, 79.86325573662279, 480.19595949289373, 112.43896094435527, 0.02968733269086626, 0.9583195217146495, 0.8957996768982229, 0.019622015205054074, 0.9934945067787289, 0.7732067510548524, 0.015312131919905771, 0.969893296787645, 0.7333333333333333, 0.010333012099796552, 0.9319709701421383, 0.8502202643171806, 0.006933290502195096, 0.9788954387163681, 0.44122657580919933, 0.006504979119820109, 0.9113089903708598, 0.9529411764705882]"
mam_M_R_oly_4X_40_cropped.png,mam,M,R,4X,40,"[157987.0, 4289.730373039909, 691.7098898054508, 420.06988939074495, 1.6466543003324594, 0.7944787061088375, 0.6811546089505907, 3145.0, 0.019906701184274657, 1.0, -5.096697341432673e-19, 1.2897894057024382e-18, -0.09744065891273274, 0.22586587351395043, -0.19306661007923615, 0.1645699606818773, -0.09615963758814744, -0.10633162862044246, -0.025219425065798284, -0.20219799592446017, -0.026843241497754224, 0.05225691911034055, 0.0047365919658019, 0.038511814238048205, -0.12031411756987148, -0.05460107515853399, 0.07125569929214008, -0.0035976938497109447, 0.015586478982960492, -0.05455248581401571, -0.023983889057587353, -0.007702725006445573, -0.02012276876448807, -0.018932566171435967, 0.02154924594843, 0.005400597873797583, 0.01980721431816279, 0.01522928911720033, -0.01866549617187909, 0.01089310768040167, 0.00540091354538714, 0.003733612022335406, 0.011652723906435417, 0.0060694820579318045, -0.0013550731539673606, -0.013256217423883271, 0.011310398122724675, 0.009888708754368338, 0.006042705028600126, 74, 34, 0, 3853.2341238461263, 52.07073140332603, 227.36753236814752, 46.205294855716765, 0.28441580636381475, 0.9502558191021414, 0.5545079843028852, 0.07337312563691949, 0.9849482237983606, 0.7211646136618141, 0.06946774101666593, 0.8228334582457821, 0.7224672503455993, 0.04319975694202688, 0.9390969856802319, 0.7142857142857143, 0.03344578984346813, 0.9947110386392788, 0.7508881625692767, 0.019045870862792507, 0.9918179042828406, 0.7227960605332693]"
samw_F_R_oly_4X_58_cropped.png,samw,F,R,4X,58,"[42584.0, 5583.8056249338815, 770.2911795962187, 211.38259972785318, 3.644061434517025, 0.9616101946590077, 0.28803917722418004, 2725.0, 0.06399117039263573, 1.0, 9.833174789704698e-18, -7.137949507709147e-18, 0.20195507246760339, 0.013821389649761083, 0.5510088652971495, -0.1731480492566883, 0.019216000745633417, -0.5611095717787797, -0.2618161767121136, -0.11403191409359976, -0.15889394886327532, -0.211680621864402, 0.30713793706166387, 0.05003384913578184, 0.14313737735977608, 0.11047915721582491, 0.0380239056050576, -0.040627901782615, 0.040621011199433066, -0.04035276392672785, 0.04143704105759213, 0.07131765860533971, 0.03685698705521845, 0.07795387332805068, 0.06518555016440425, 0.017503993202604366, 0.07707461123773746, 0.026498856022810997, 0.037567897266827695, -0.016644907409457777, 0.01460738133277907, -0.03180683255918903, -0.019785760057097885, -0.003506472812930747, 0.034129682325201985, -0.02579089769636001, -0.0001221758672908742, -0.04651282031985012, 0.0064264675159705275, 27, 12, 0, 3081.809450078491, 114.14109074364781, 440.1959594928936, 131.10767454158912, 0.04860980650009393, 0.9680100714077213, 0.703842230533832, 0.040179410107082474, 0.9708927962730142, 0.6995094031071136, 0.020265827540860416, 0.9963907779559562, 0.6849206349206349, 0.013361826037948525, 0.9900660657834954, 0.6863691194209891, 0.01246947210219801, 0.9167815906601721, 0.5150339476236664, 0.007843321435280857, 0.933611979097083, 0.9408450704225352]"
tkv_M_L_oly_4X_74_cropped.png,tkv,M,L,4X,74,"[37248.0, 5234.75475965755, 764.496885139348, 197.4843482979167, 3.871177091898238, 0.9660595772300528, 0.30389909192523273, 2636.0, 0.07076890034364261, 1.0, 1.9223004885470745e-17, 9.750346297555027e-18, 0.28586400835678283, -0.07811638388250815, -0.15088414088408125, 0.06217479174026198, -0.06934266246427467, 0.06714684488221596, 0.019108072284300878, -0.0465488967661812, 0.0007201273525228705, -0.06783516463788172, -0.00938897107905536, 0.0718494082472433, 0.00636509183346115, -0.03496660588315592, -0.03618768560440395, -0.019892897075115247, 0.052802238192401346, -0.0017095340273135624, -0.021610443055732533, -0.012199585379157322, 0.002013590943091181, -0.006917555323629263, 0.020368810004893233, -0.010751630300230259, -0.0014140708824828994, -0.014321335391704866, 0.0066671907305248124, 0.00868283692803286, 0.008346097728024303, 0.0015708245085936392, 0.0007209255763379628, -0.014352721846858454, 0.011167962150466658, 0.013013873754336382, 0.011144081481340253, -0.0012072431405306104, -0.008626986184255678, 31, 11, 0, 2951.7312395916883, 95.2171367610222, 444.9533188057744, 118.38268234133723, 0.036458333333333336, 0.9792416100699995, 0.7231096911608094, 0.029612328178694157, 0.9682851219695812, 0.7606896551724138, 0.015383376288659795, 0.9903888249178752, 0.8414096916299559, 0.01055090206185567, 0.9437165334617313, 0.9538834951456311, 0.006711769759450171, 0.9801574959155402, 0.8710801393728222, 0.005718427835051546, 0.9520482379691309, 0.8729508196721312]"
mam_F_R_oly_4X_102_cropped.png,mam,F,R,4X,102,"[34477.0, 5644.289860287593, 792.4564017807872, 198.2759951269141, 3.996733952960596, 0.9681930648838286, 0.25674880662481475, 2799.0, 0.08118455782115613, 1.0, 7.114024968870385e-17, -2.3037276531363026e-17, -0.0737822559144942, -0.34501903227489156, -0.37036206054615506, -0.11498920717989872, -0.1541477548632286, -0.24511385799402713, 0.1179165269841024, -0.029585194667114945, 0.007321574082614755, 0.060743916174768146, 0.02112744655798798, 0.032669039614488804, 0.019006431851149017, -0.0668175152084461, 0.028753268104824564, 0.025449586919053538, 0.07478460028582297, 0.013148228280433546, 0.013850981773299, -0.0014948107087927062, 0.0224355024982798, -0.011704795080840276, -0.029393213962063937, 0.009888166230932919, -0.008734351315756958, -0.017073091592506622, -0.02025958941986799, -0.005123463431187561, -0.00430377414830214, 0.015658970727696935, 0.0017780628188715196, 0.0018710144943185653, 0.013295526025523434, -0.026376069174407803, 0.003437239707708951, -0.017223058636079723, 0.043436201904129036, 30, 12, 0, 3165.093721325953, 105.50312404419843, 501.6934341759526, 134.65801668675158, 0.04138991211532326, 0.9779005063101015, 0.7053880375679684, 0.03512486585259739, 0.9658324548977921, 0.7915032679738562, 0.01728688691011399, 0.9944830767685683, 0.6081632653061224, 0.01186298111784668, 0.9404063325805794, 0.9211711711711712, 0.004031673289439337, 0.9418285456947509, 0.7808988764044944, 0.003625605476114511, 0.9204579843899313, 0.9541984732824428]"
mam_F_R_oly_4X_7_cropped.png,mam,F,R,4X,7,"[107700.0, 5952.2076451874345, 778.2533707953368, 351.5381244673793, 2.213851974019831, 0.8921691879637914, 0.5062160701276116, 3498.0, 0.032479108635097495, 1.0, -7.372894160106499e-17, 4.994312103293784e-19, -0.023190214621200057, 0.01863040322488447, -0.12110369546444544, -0.6892277566563966, 0.0825705312372168, 0.2328799031617797, 0.14204841623898362, -0.22502738619836032, 0.022940041173351633, 0.04394227948185539, 0.02179112120655039, 0.03601337049406619, 0.04366891202689868, 0.027466185813854543, -0.03336871676248599, -0.02893587186453401, -0.042934607154004975, 0.005258075158624327, -0.07688820364192794, -0.14339173098409247, 0.08663101532995243, 0.018708149154567113, 0.01249941486132145, 0.045380553350349705, 0.019425519303449032, -0.012581927918546934, 0.004725476271975376, -0.023299572141226146, -0.039538145235953136, -0.018943354444363233, 0.02243454683690592, 0.004804018629862127, 0.020139838398034435, 0.036015174805975124, -0.003234261477262167, -0.03735443587913115, -0.0018402895508291691, 69, 27, 0, 4060.94566851656, 58.85428505096464, 282.6101730552667, 62.570845946160006, 0.111652739090065, 0.9655216988603557, 0.772417780061665, 0.1110213556174559, 0.8850126291426837, 0.6094602171364494, 0.1039275766016713, 0.9596357745204479, 0.9050699442063557, 0.09503249767873723, 0.8251242154113305, 0.9208277103013945, 0.038690807799442894, 0.9706578278547667, 0.35903842839910394, 0.03415041782729805, 0.9900858600060637, 0.6231785835310064]"
mam_M_L_oly_4X_60_cropped.png,mam,M,L,4X,60,"[38416.0, 4535.830878103297, 632.778703609567, 199.15132279885657, 3.1773763523964904, 0.9491828745336622, 0.3175768397731594, 2267.0, 0.05901187005414411, 1.0, 9.854439446933844e-17, -1.6217124260989103e-17, 0.2486431627133452, -0.05536069119388765, -0.4904422447114219, 0.1709699202266925, 0.13151294451019935, -0.003818517065439616, 0.14497604600533434, -0.011554776198884138, -0.10563428666214897, -0.17456755808081015, -0.019433967000175675, 0.12235272513399738, 0.07268724854034088, -0.04291832147583106, -0.04370177374542406, 0.077686901838148, -0.012492026474143655, -0.0384941649606274, 0.057759358938427346, 0.031123006578465, 0.06457668233000276, -0.04163015849646484, -0.014407035359318265, 0.026547770972745393, 0.03470718064657503, 0.025679260352115235, -0.033996226809854646, -0.035395883398456486, 0.01742822244216648, 0.048665597742828505, 0.010544203678639744, 0.02446734963555435, -0.013145176592584289, -0.026845969020226835, -0.006673034134011839, 0.005236691723774156, 4.115986539659682e-05, 26, 10, 0, 2551.907863100825, 98.15030242695481, 414.68124086713243, 111.21319036976621, 0.024442940441482715, 0.9651322657441135, 0.787751677852349, 0.021371303623490212, 0.9719859310104094, 0.58810888252149, 0.018768221574344022, 0.9660859347765359, 0.787117903930131, 0.014889629321116201, 0.9937876481744764, 0.7428571428571429, 0.00991774260724698, 0.9703756007767281, 0.6815742397137746, 0.008433985839233653, 0.8579518543804219, 0.5754884547069272]"
tkv_M_R_oly_4X_25_cropped.png,tkv,M,R,4X,25,"[36406.0, 4700.578136148411, 703.6750858978861, 181.41638992440784, 3.8787845254284457, 0.9661949078299968, 0.3023026015328534, 2373.0, 0.06518156347854749, 1.0, 1.7675092884356324e-17, -9.129044746446276e-18, 0.29337746198979964, -0.0008877584987346758, -0.508288934973448, 0.14893887648521942, -0.1333052354023306, 0.12478393203444121, -0.07255498590237536, 0.06474574118359763, -0.0915838851850326, 0.09671891916406326, 0.0167986989015584, 0.06264371167783975, -0.02464003587291604, -0.04397574359955546, 0.057506150409726065, -0.0345753130835344, -0.07193998092662267, -0.006452061131420611, 0.03389523276038189, 0.024698539441462875, 0.00842929708777775, -0.04215488108724341, -0.04500904124219472, -0.052524582412001614, -0.014121533833754866, 0.04706590498382149, -0.006962783862821211, -0.010930876590741295, -0.031508571902879215, 0.02664694774293715, 0.022092287150357316, -0.006695611452087562, 0.0033928620265766965, -0.002556494358522664, 0.003127565564654386, -0.007320660944943905, 0.0008304861712768237, 36, 15, 0, 2693.9444430272847, 74.83179008409124, 369.2670273047593, 84.75289421632439, 0.03713673570290611, 0.9760764800918851, 0.7142102482831485, 0.02878646376970829, 0.9606413332361128, 0.9089332176929749, 0.01952974784376202, 0.9958248156334095, 0.7753544165757906, 0.012964895896280833, 0.9669866169342147, 0.9059500959692899, 0.01222325990221392, 0.976012435173617, 0.6783536585365854, 0.008103059935175521, 0.9018527265660612, 0.8625730994152047]"
samw_M_L_oly_4X_65_cropped.png,samw,M,L,4X,65,"[110727.0, 2249.4642122869277, 619.788244748176, 252.67660824124349, 2.4528912631138056, 0.9131239013447757, 0.8657107339155454, 1393.0, 0.012580490756545378, 1.0, 1.2366223409473014e-17, 1.6624230254211156e-17, 0.4756038547171515, -0.032749587082560046, -0.01499048823174349, -0.05713202007342172, -0.07295935993398907, 0.06627234636199686, -0.01589819358703776, -0.022596805686528047, 0.01885324804511894, 0.006426531541872055, -0.024595809482428906, 0.006457334982408317, -0.01718838964687224, 0.024505273141721105, -0.017753759045462413, 0.008120530784250164, 0.008300399660675474, 0.0026954665567979156, -0.013118277022645883, 0.005991331427316538, 0.0014115664904663949, 0.007928030779367011, -0.005442979846984115, -0.0008567676986686443, 0.0038897727458940237, 0.00031775176860418476, -0.0010618098787194587, 0.0021484064521821115, -9.497917901742647e-05, 0.003806386857868666, -0.0012783027517085524, 0.0028416278691555255, -0.00042562675633575083, 0.0008336617969372742, -0.0020200607565035774, 0.0035669774553206144, -0.004555903964369892, 30, 15, 0, 1602.1778489984135, 53.40592829994712, 247.02438661764, 58.93188312004673, 0.14315388297343917, 0.9109974553879483, 0.9445801799654371, 0.1287852104726038, 0.9897955412905175, 0.8298417132216015, 0.10083358169190892, 0.9908007245425865, 0.6033830523130134, 0.059750557677892474, 0.9950563462697491, 0.7886518059363452, 0.039186467618557354, 0.8144231082178022, 0.651110444177671, 0.032864612967027015, 0.9931562177282086, 0.7411405295315683]"
mam_M_R_oly_4X_117_cropped.png,mam,M,R,4X,117,"[106373.0, 2687.188129734929, 597.3889830894248, 250.4584578140554, 2.3851819112171344, 0.9078684094493368, 0.8514676336158938, 1990.0, 0.01870775478739906, 1.0, 8.24370727694538e-17, -5.303685224012649e-18, 0.5298337189532571, 0.027420924393100416, -0.012649381466934333, -0.045639038396878634, 0.03483190526553274, 0.0568881886402212, 0.00800693859193071, 0.028919479194730455, 0.03826304427598609, 0.007876597524308433, -0.010035455674401238, -0.000729326077441203, 0.011449845635902536, 0.014969422809482668, 0.0032166335584287793, -0.007661192560715655, 0.00476194748157893, 0.001402748527259989, -0.003180723053854976, 0.008097311671017947, 0.00043248024878349484, 0.004655185887540812, -0.0019567636701662483, -0.0012070169172085548, 0.0023029995241811325, 0.0026439920947988736, 0.0031344389915737305, 0.00012473199737067072, 0.00014743196090487998, -0.0009080553082850496, -0.0044958013304415324, 0.0012273382633693063, 0.002296723023475147, 0.004531827985472965, 0.004282984271396858, -0.004673429783301895, 0.001059335456402018, 55, 26, 0, 2356.750575575443, 42.85001046500805, 189.3553390593275, 43.31583801083515, 0.1272785387269326, 0.9902551797819562, 0.7931458699472759, 0.11102441409004164, 0.8165789825809294, 0.747184613437935, 0.07469000592255554, 0.9829815753469291, 0.5306926725001669, 0.053603828039070066, 0.9948985083266074, 0.5215402908625263, 0.03296889248211482, 0.8747002320201572, 0.7605725439167209, 0.03143654874827259, 0.992691853713676, 0.6694694694694695]"
samw_M_R_oly_4X_80_cropped.png,samw,M,R,4X,80,"[42630.0, 5387.984519952821, 703.1837636663208, 221.4067066973874, 3.1759822191267815, 0.9491370556178887, 0.3176578415958152, 2520.0, 0.059113300492610835, 1.0, -1.146070600389355e-18, -2.6142455842944155e-17, 0.37736149652643675, 0.16708611017983682, -0.22548659473904412, 0.22077363623923554, 0.03254214124939658, -0.02295044477868845, -0.04599090672958998, -0.04830398902949767, -0.016352487673051398, 0.13425451354117166, -0.030429071175636976, 0.1692905622663228, -0.04136505836777142, -0.0552874155620415, 0.04896631651740722, 0.01856276152189575, 0.05391370602203853, -0.018020332094358632, -0.0007732620417704499, -0.002247437610419536, 0.0009449309328356377, -0.017341097625328667, -0.020551412878681594, 0.0023401331610417475, -0.00014446656355460556, -0.008642561563074747, -0.013449155606697679, 0.004519031358373471, -0.02634694378905558, 0.010313508387816294, 0.016120531824121515, 0.020933155625772696, 0.003163659023885556, -0.00870026917110547, -0.0038417897129374417, 0.010884102952922425, 0.006066118656171268, 29, 10, 0, 2976.14963723617, 102.62584955986793, 395.07821048680256, 111.64661731200952, 0.03840018766127141, 0.9900329983438196, 0.6840785624738821, 0.024255219329110955, 0.9589466701139632, 0.6962962962962963, 0.013605442176870748, 0.99539058553429, 0.6659012629161883, 0.01027445460942998, 0.9918478608368599, 0.8342857142857143, 0.0090311986863711, 0.949697666202946, 0.40870488322717624, 0.006802721088435374, 0.9844169582375645, 0.5461393596986818]"
